#{"t_start": 1658865452.5116673, "env_id": "DeepRMSCA-v0"}
r,l,t,service_blocking_rate_since_reset,bit_rate_blocking_rate_since_reset
16,50,162.856455,0.34,0.3234665852914251
26,50,163.104526,0.24,0.21070460704607047
28,50,163.346561,0.22,0.21022727272727273
30,50,163.566615,0.2,0.19610194902548725
24,50,163.798668,0.26,0.2400126823081801
22,50,164.015718,0.28,0.2980405637676177
22,50,164.239199,0.28,0.2834278092697566
10,50,164.438245,0.4,0.3969121904149244
26,50,164.846583,0.24,0.24427710843373493
16,50,165.055631,0.34,0.3643724696356275
24,50,165.289686,0.26,0.25807416267942584
34,50,165.518737,0.16,0.1562397641663937
18,50,165.760792,0.32,0.32078907435508347
34,50,165.983846,0.16,0.1517650940283735
14,50,166.2189,0.36,0.35863440503811733
40,50,166.452954,0.1,0.09777347531461762
28,50,166.708012,0.22,0.21274541358223367
22,50,166.922061,0.28,0.3041935483870968
18,50,167.145115,0.32,0.3225034199726402
26,50,167.368427,0.24,0.25954887218045114
38,50,167.615483,0.12,0.10642570281124498
22,50,167.831533,0.28,0.31785602991586165
22,50,168.095597,0.28,0.2633575719253873
10,50,168.297875,0.4,0.4346230820547031
18,50,168.528928,0.32,0.32602739726027397
26,50,168.742977,0.24,0.2526813880126183
28,50,168.97603,0.22,0.24976318282286075
30,50,169.194083,0.2,0.23147518694765465
28,50,169.646186,0.22,0.24805719614547717
26,50,169.879936,0.24,0.2624880687241489
32,50,170.134993,0.18,0.18907035175879397
24,50,170.353047,0.26,0.2797828169913766
24,50,170.595102,0.26,0.26242236024844723
24,50,170.80715,0.26,0.2508048937540245
18,50,171.032202,0.32,0.33205374280230326
24,50,171.239249,0.26,0.24561952440550688
24,50,171.476304,0.26,0.2786053882725832
30,50,171.699355,0.2,0.25728611720463807
16,50,171.933586,0.34,0.3310731132075472
22,50,172.141745,0.28,0.2593845113290497
34,50,172.377173,0.16,0.17216117216117216
18,50,172.586725,0.32,0.3028055465978717
18,50,172.82378,0.32,0.3139686684073107
16,50,173.031827,0.34,0.3595206391478029
36,50,173.26741,0.14,0.15151515151515152
28,50,173.48646,0.22,0.20557851239669422
14,50,173.724516,0.36,0.404001194386384
28,50,173.986576,0.22,0.22253609541745134
20,50,174.230631,0.3,0.31066666666666665
30,50,174.644775,0.2,0.18465821218682338
26,50,174.885831,0.24,0.2860089377793056
38,50,175.123885,0.12,0.12950094756790903
32,50,175.411742,0.18,0.21031376203789998
16,50,175.646796,0.34,0.3371104815864023
30,50,175.909856,0.2,0.1908082408874802
28,50,176.138908,0.22,0.21664
20,50,176.379964,0.3,0.28831329016342894
22,50,176.601014,0.28,0.2699876998769988
22,50,176.879078,0.28,0.3036248752909877
30,50,177.113132,0.2,0.2056367432150313
34,50,177.366189,0.16,0.1445861956166176
14,50,177.596242,0.36,0.33793556870479946
32,50,177.839634,0.18,0.19235511713933415
28,50,178.08369,0.22,0.21631759924976554
32,50,178.324745,0.18,0.16727393176548527
30,50,178.542453,0.2,0.22269877928076542
32,50,178.781508,0.18,0.1877590054191903
22,50,178.99956,0.28,0.2783570300157978
22,50,179.237619,0.28,0.28138974888200896
32,50,179.626708,0.18,0.200490711531721
26,50,179.865772,0.24,0.21590130226182316
42,50,180.118831,0.08,0.10852994555353902
32,50,180.367674,0.18,0.18998211091234346
32,50,180.593724,0.18,0.20145477545857052
26,50,180.830779,0.24,0.2845303867403315
32,50,181.047829,0.18,0.17297476759628155
38,50,181.301445,0.12,0.1319083969465649
30,50,181.521501,0.2,0.2653190145293746
36,50,181.765064,0.14,0.17445388349514562
34,50,181.990116,0.16,0.18364244451200973
22,50,182.238172,0.28,0.2854050711193568
38,50,182.464227,0.12,0.10315284441398218
24,50,182.765296,0.26,0.2724105163129553
26,50,182.980345,0.24,0.2205483579391383
30,50,183.2194,0.2,0.20190023752969122
22,50,183.438073,0.28,0.27116445021083363
42,50,183.696207,0.08,0.08640142517814726
34,50,183.919257,0.16,0.17484868863483524
34,50,184.169315,0.16,0.15127639457926254
40,50,184.394366,0.1,0.10436241610738255
34,50,184.814463,0.16,0.1659777424483307
34,50,185.033512,0.16,0.1466541588492808
28,50,185.272567,0.22,0.19784656796769853
30,50,185.48816,0.2,0.241478177763619
36,50,185.734216,0.14,0.11881500157579578
34,50,185.955771,0.16,0.15584415584415584
28,50,186.204828,0.22,0.2244834063869756
30,50,186.425878,0.2,0.20504830165160487
36,50,186.671869,0.14,0.13046272493573266
30,50,186.891919,0.2,0.239078902810701
28,50,187.129973,0.22,0.25422138836772984
40,50,187.362026,0.1,0.08243021346469623
34,50,187.606082,0.16,0.14676781002638523
24,50,187.818134,0.26,0.2729738894540522
22,50,188.058186,0.28,0.30077619663648125
30,50,188.276299,0.2,0.22423263327948303
40,50,188.523357,0.1,0.09673366834170855
32,50,188.749412,0.18,0.17551286225985022
34,50,188.991975,0.16,0.21398510844933635
38,50,189.215026,0.12,0.0921097189299018
30,50,189.671777,0.2,0.23426346528228423
36,50,189.893826,0.14,0.13927007299270072
34,50,190.130221,0.16,0.16747720364741642
30,50,190.352274,0.2,0.23630343166767007
44,50,190.591326,0.06,0.06318589956767542
28,50,190.815378,0.22,0.22684482235044032
40,50,191.070436,0.1,0.10594486881434739
32,50,191.291494,0.18,0.20198881292728402
30,50,191.525547,0.2,0.21561338289962825
32,50,191.747598,0.18,0.18377164849262348
34,50,191.991084,0.16,0.14368998628257887
24,50,192.20263,0.26,0.27506038647342995
28,50,192.441684,0.22,0.24433705829054667
24,50,192.667736,0.26,0.2373869932925051
38,50,192.915793,0.12,0.14019008825526136
24,50,193.125841,0.26,0.26522593320235754
36,50,193.358898,0.14,0.1805819101834282
32,50,193.586952,0.18,0.19552529182879377
30,50,193.829006,0.2,0.17483660130718953
38,50,194.050057,0.12,0.11413612565445026
34,50,194.291111,0.16,0.14049307666328942
34,50,194.6772,0.16,0.16116504854368932
34,50,194.929257,0.16,0.157133676092545
24,50,195.136305,0.26,0.27214978268137746
30,50,195.37636,0.2,0.17307091533895658
36,50,195.602412,0.14,0.15188708192697145
34,50,195.845467,0.16,0.1777705557361066
42,50,196.066518,0.08,0.06231276213301378
40,50,196.314377,0.1,0.10975236930602263
30,50,196.535429,0.2,0.2177345885211054
40,50,196.832496,0.1,0.08885191347753743
38,50,197.058548,0.12,0.10244506344784897
40,50,197.305604,0.1,0.10364321608040201
30,50,197.525655,0.2,0.23696219035202087
26,50,197.76471,0.24,0.20340648542417294
40,50,197.999764,0.1,0.10402042118698149
36,50,198.236817,0.14,0.11306626731561213
38,50,198.46387,0.12,0.1137455943607818
32,50,198.709771,0.18,0.18230383973288813
28,50,198.927821,0.22,0.2254160363086233
28,50,199.167876,0.22,0.2315888436226888
34,50,199.552964,0.16,0.16101694915254236
24,50,199.783016,0.26,0.24635884722652618
30,50,200.000067,0.2,0.2242320819112628
34,50,200.25121,0.16,0.15620167027528611
36,50,200.472262,0.14,0.16815328708292038
36,50,200.720318,0.14,0.12714673094305515
36,50,200.948371,0.14,0.15108164689462666
32,50,201.185432,0.18,0.1793828416412343
38,50,201.403481,0.12,0.09186351706036745
22,50,201.647542,0.28,0.2804959785522788
42,50,201.869594,0.08,0.06902871105681124
24,50,202.132654,0.26,0.27452293270840306
30,50,202.350703,0.2,0.19375
38,50,202.586758,0.12,0.1398148148148148
32,50,202.813816,0.18,0.17710651828298887
24,50,203.052869,0.26,0.2701313535122787
28,50,203.31093,0.22,0.2455640050697085
38,50,203.573995,0.12,0.10437375745526839
34,50,203.820052,0.16,0.12833545108005082
36,50,204.065108,0.14,0.15330788804071246
32,50,204.331169,0.18,0.17691056910569106
38,50,204.773274,0.12,0.14564138908575477
40,50,204.996326,0.1,0.09380071405387862
38,50,205.251384,0.12,0.11303581914268937
34,50,205.47944,0.16,0.14918190567853706
44,50,205.726845,0.06,0.05812774586008787
34,50,205.946896,0.16,0.17634275069854083
32,50,206.194952,0.18,0.17931476144732628
36,50,206.416002,0.14,0.1569465648854962
32,50,206.66206,0.18,0.18471739816861382
38,50,206.892112,0.12,0.11357340720221606
26,50,207.124167,0.24,0.2437745740498034
38,50,207.365928,0.12,0.1298780487804878
32,50,207.62399,0.18,0.21478521478521478
36,50,207.85726,0.14,0.16347424042272127
28,50,208.099316,0.22,0.22844958879074018
34,50,208.314365,0.16,0.16714605305209332
38,50,208.553419,0.12,0.127208480565371
44,50,208.78327,0.06,0.03928905519176801
18,50,209.018324,0.32,0.32306725329981145
38,50,209.241374,0.12,0.14945736434108528
46,50,209.648005,0.04,0.04423635776557959
40,50,209.894566,0.1,0.11031518624641834
46,50,210.145622,0.04,0.053064958828911254
44,50,210.387678,0.06,0.0504070131496556
28,50,210.629733,0.22,0.24786324786324787
42,50,210.864786,0.08,0.10157790927021697
40,50,211.117845,0.1,0.10501193317422435
34,50,211.340896,0.16,0.16650501131587456
40,50,211.600959,0.1,0.10779014308426073
40,50,211.858023,0.1,0.1043613707165109
36,50,212.101583,0.14,0.13507692307692307
44,50,212.330634,0.06,0.0597596622279961
28,50,212.554686,0.22,0.2409954158480681
32,50,212.770738,0.18,0.19171148370768745
38,50,213.026796,0.12,0.10155990706936609
44,50,213.250848,0.06,0.05209003215434083
32,50,213.489902,0.18,0.21455826240093925
46,50,213.714954,0.04,0.05723905723905724
32,50,213.977014,0.18,0.17265110712148415
34,50,214.208066,0.16,0.1506849315068493
32,50,214.457128,0.18,0.19699444625939236
38,50,214.874224,0.12,0.10861538461538461
42,50,215.130283,0.08,0.09691337537338202
36,50,215.368345,0.14,0.11348464619492657
32,50,215.617403,0.18,0.1868670369160405
36,50,215.855964,0.14,0.1390749601275917
28,50,216.10402,0.22,0.2470978441127695
30,50,216.332073,0.2,0.19833386735020828
30,50,216.590133,0.2,0.2054250744293748
42,50,216.836189,0.08,0.10221082986222364
28,50,217.076534,0.22,0.2482929857231533
32,50,217.305443,0.18,0.1608723135271808
40,50,217.579505,0.1,0.1347167325428195
34,50,217.802556,0.16,0.1592376268060252
40,50,218.066616,0.1,0.08599167822468794
40,50,218.296669,0.1,0.09573048699132755
36,50,218.545732,0.14,0.1618181818181818
38,50,218.814793,0.12,0.1383344803854095
32,50,219.062972,0.18,0.19448894585068888
44,50,219.305027,0.06,0.072
34,50,219.539587,0.16,0.16274217585692996
42,50,219.949681,0.08,0.059078771695594126
40,50,220.217742,0.1,0.12538989394884592
40,50,220.465799,0.1,0.12508017960230916
40,50,220.721859,0.1,0.07940740740740741
38,50,221.000921,0.12,0.14623584277148569
32,50,221.28799,0.18,0.1716612377850163
34,50,221.539045,0.16,0.18859138533178113
32,50,221.806845,0.18,0.18500457177689728
36,50,222.040899,0.14,0.13675213675213677
34,50,222.301512,0.16,0.1917326297273527
44,50,222.548569,0.06,0.04398826979472141
44,50,222.858644,0.06,0.059539473684210524
36,50,223.092698,0.14,0.13592233009708737
38,50,223.335754,0.12,0.11407919547454431
28,50,223.543805,0.22,0.1949232215606393
32,50,223.778858,0.18,0.16284119106699751
48,50,224.020914,0.02,0.022776911076443057
38,50,224.274976,0.12,0.10669730794484569
32,50,224.489025,0.18,0.1831457255856404
38,50,224.742082,0.12,0.09919743178170144
42,50,224.994399,0.08,0.07874733961690483
44,50,225.470307,0.06,0.05517466536075743
42,50,225.704359,0.08,0.08706240487062405
38,50,225.981164,0.12,0.1592544146500981
36,50,226.251225,0.14,0.14808539478143
46,50,226.5743,0.04,0.031955438287892116
32,50,226.904377,0.18,0.1805469235550031
32,50,227.196452,0.18,0.1596071209330878
40,50,227.51052,0.1,0.09921259842519685
32,50,227.786583,0.18,0.17779868297271872
34,50,228.056646,0.16,0.155053974484789
34,50,228.345638,0.16,0.1537953795379538
34,50,228.585699,0.16,0.16620837152459517
36,50,228.839757,0.14,0.13673597983616886
40,50,229.113824,0.1,0.11882100092109303
34,50,229.422894,0.16,0.1540785498489426
32,50,229.652947,0.18,0.1930724823604875
40,50,229.917078,0.1,0.10263072426112374
46,50,230.189616,0.04,0.05259719046063378
40,50,230.480682,0.1,0.08323019801980198
32,50,230.73474,0.18,0.16227117592305307
36,50,231.18085,0.14,0.1256965944272446
40,50,231.438908,0.1,0.09186697398748765
36,50,231.705968,0.14,0.14918414918414918
42,50,231.940579,0.08,0.09640831758034027
34,50,232.177633,0.16,0.16511558090663464
44,50,232.416688,0.06,0.04995513012264433
32,50,232.678748,0.18,0.18689024390243902
40,50,232.912648,0.1,0.08855498721227621
38,50,233.169212,0.12,0.1408314534321624
40,50,233.42727,0.1,0.10114305507447177
44,50,233.699332,0.06,0.06866952789699571
46,50,233.940974,0.04,0.044307692307692305
36,50,234.210041,0.14,0.13772652388797363
42,50,234.457313,0.08,0.08671465968586388
32,50,234.719373,0.18,0.1758860549850944
30,50,234.957429,0.2,0.21391674263141902
42,50,235.219492,0.08,0.06619763351455069
40,50,235.477551,0.1,0.0776797829036635
34,50,235.732609,0.16,0.15106382978723404
40,50,235.974491,0.1,0.08045254556882464
28,50,236.219547,0.22,0.22640880293431143
44,50,236.652645,0.06,0.07970149253731343
48,50,236.917709,0.02,0.024774774774774775
42,50,237.160764,0.08,0.10736703006276842
36,50,237.392817,0.14,0.12524209167204647
36,50,237.628875,0.14,0.1332868108862526
40,50,237.900938,0.1,0.08924408924408925
38,50,238.190004,0.12,0.13784461152882205
40,50,238.445864,0.1,0.09869051421271159
40,50,238.681922,0.1,0.09195770586350528
38,50,238.921977,0.12,0.12978056426332288
32,50,239.155031,0.18,0.20960295475530932
40,50,239.390088,0.1,0.10939553219448095
34,50,239.597139,0.16,0.1727045596502186
36,50,239.841703,0.14,0.14574067738624702
36,50,240.063755,0.14,0.17736369910282954
46,50,240.313957,0.04,0.030145867098865478
42,50,240.540008,0.08,0.06882859033752482
38,50,240.801068,0.12,0.11797385620915032
42,50,241.02812,0.08,0.07905544147843943
38,50,241.303184,0.12,0.1240850470547229
44,50,241.760293,0.06,0.07241172950329144
44,50,242.041357,0.06,0.07277065314643602
40,50,242.293415,0.1,0.11550151975683891
44,50,242.562491,0.06,0.064993564993565
40,50,242.800546,0.1,0.09523809523809523
32,50,243.087205,0.18,0.17227287016661427
36,50,243.335261,0.14,0.15348564733450498
38,50,243.589319,0.12,0.12722725851828695
40,50,243.836376,0.1,0.12216288384512683
42,50,244.108439,0.08,0.0717458148274684
30,50,244.34217,0.2,0.2234287594603488
50,50,244.605232,0.0,0.0
40,50,244.837791,0.1,0.09556082683835988
40,50,245.111856,0.1,0.11311216429699843
44,50,245.354911,0.06,0.07002534854245882
42,50,245.633882,0.08,0.0738652382294897
34,50,245.881939,0.16,0.14731673097158893
42,50,246.130014,0.08,0.07426054122089365
36,50,246.363593,0.14,0.15701415701415702
44,50,246.673663,0.06,0.06358941252420917
42,50,246.92089,0.08,0.04549793191218581
42,50,247.399001,0.08,0.06587374199451052
34,50,247.647062,0.16,0.1612393297502371
42,50,247.916123,0.08,0.07535959974984366
42,50,248.17018,0.08,0.07704603580562659
46,50,248.465254,0.04,0.04216682056017236
42,50,248.732315,0.08,0.09646827992151732
44,50,249.007377,0.06,0.06613418530351438
40,50,249.277442,0.1,0.07964011996001333
40,50,249.573661,0.1,0.11433070866141733
38,50,249.810223,0.12,0.12053717654765804
42,50,250.068282,0.08,0.07918263090676884
44,50,250.310337,0.06,0.052698412698412696
36,50,250.5804,0.14,0.1756348246674728
46,50,250.855462,0.04,0.041230574056454174
42,50,251.154531,0.08,0.06913183279742766
50,50,251.408573,0.0,0.0
42,50,251.667784,0.08,0.07035830618892508
40,50,251.922843,0.1,0.11391564264363999
42,50,252.248916,0.08,0.09640237513098149
38,50,252.488971,0.12,0.1190112908147696
36,50,252.916069,0.14,0.14811165845648605
36,50,253.163126,0.14,0.13887147335423197
40,50,253.444511,0.1,0.10919349485562563
48,50,253.712573,0.02,0.016409266409266408
34,50,253.951628,0.16,0.11358428805237315
44,50,254.197687,0.06,0.059550927432476405
38,50,254.467749,0.12,0.13094857872884064
44,50,254.707803,0.06,0.05715208266063933
36,50,254.959862,0.14,0.12760416666666666
40,50,255.233606,0.1,0.08820769471379418
42,50,255.490637,0.08,0.09546769527483125
40,50,255.737694,0.1,0.09061297009179746
38,50,256.011757,0.12,0.11758989310009718
44,50,256.27482,0.06,0.07383419689119171
42,50,256.535884,0.08,0.07996177126473399
46,50,256.803945,0.04,0.026502908855850032
36,50,257.10702,0.14,0.1276073619631902
46,50,257.361079,0.04,0.03452811575139757
36,50,257.622138,0.14,0.14653035935563816
40,50,257.869195,0.1,0.08929101156926728
44,50,258.124842,0.06,0.06266471449487555
34,50,258.557941,0.16,0.1262992125984252
40,50,258.833006,0.1,0.09651053127947186
46,50,259.105067,0.04,0.04891132849479331
40,50,259.366156,0.1,0.09027986758952754
46,50,259.611212,0.04,0.03021055843759536
40,50,259.893278,0.1,0.11196454948301329
40,50,260.15212,0.1,0.09780439121756487
44,50,260.429101,0.06,0.05595204110762204
32,50,260.674157,0.18,0.18200764154220214
38,50,260.94822,0.12,0.14656
50,50,261.215282,0.0,0.0
42,50,261.506859,0.08,0.0909371146732429
40,50,261.743913,0.1,0.140520694259012
38,50,261.982968,0.12,0.0831151832460733
44,50,262.223027,0.06,0.07615359793481769
40,50,262.49019,0.1,0.1114854517611026
34,50,262.725748,0.16,0.16700473292765383
38,50,262.999811,0.12,0.13456712672521956
38,50,263.245867,0.12,0.1516889738687062
44,50,263.504926,0.06,0.06769825918762089
46,50,263.926023,0.04,0.04484009231783712
44,50,264.193085,0.06,0.049217002237136466
40,50,264.431139,0.1,0.1005453306066803
46,50,264.748211,0.04,0.024144254278728607
42,50,265.011185,0.08,0.059720062208398136
40,50,265.308252,0.1,0.08467053601911916
32,50,265.550308,0.18,0.18503937007874016
40,50,265.82597,0.1,0.10694249649368864
38,50,266.081028,0.12,0.11924882629107982
42,50,266.346089,0.08,0.059682539682539684
46,50,266.602147,0.04,0.048920377867746286
44,50,266.882211,0.06,0.06959152798789713
32,50,267.113264,0.18,0.20878757846052196
44,50,267.390327,0.06,0.05333333333333334
36,50,267.65239,0.14,0.14064914992272023
42,50,267.996476,0.08,0.10336749633967789
36,50,268.27418,0.14,0.141081625797783
48,50,268.536524,0.02,0.008201892744479496
38,50,268.787581,0.12,0.15634218289085547
40,50,269.057643,0.1,0.12027491408934708
36,50,269.279697,0.14,0.1532024460894754
44,50,269.678788,0.06,0.052488994243142566
46,50,269.897838,0.04,0.033821478382147836
46,50,270.141898,0.04,0.03188691650230112
36,50,270.36395,0.14,0.15490130478420877
40,50,270.613008,0.1,0.09375
42,50,270.843066,0.08,0.08197809492200464
42,50,271.112132,0.08,0.10124164278892073
38,50,271.357188,0.12,0.09398976982097186
44,50,271.649622,0.06,0.07323076923076922
42,50,271.904683,0.08,0.09800307219662058
42,50,272.183988,0.08,0.09378084896347483
46,50,272.442045,0.04,0.021739130434782608
40,50,272.730113,0.1,0.09276089000313381
46,50,272.986107,0.04,0.027888446215139442
40,50,273.263172,0.1,0.08847013733631427
50,50,273.531232,0.0,0.0
36,50,273.821304,0.14,0.12674714104193138
36,50,274.074583,0.14,0.11940298507462686
44,50,274.359648,0.06,0.07145219980152166
42,50,274.616706,0.08,0.06745783885071831
42,50,275.141825,0.08,0.09628217349857007
40,50,275.407886,0.1,0.12056102655923605
38,50,275.646941,0.12,0.09730986383261375
40,50,275.890504,0.1,0.09414504324683966
42,50,276.147562,0.08,0.07746243739565943
42,50,276.40662,0.08,0.08454718176060798
44,50,276.650328,0.06,0.04657179818887452
42,50,276.883381,0.08,0.09073296738779464
46,50,277.173448,0.04,0.04394942805538832
48,50,277.428506,0.02,0.01839152119700748
38,50,277.674563,0.12,0.11764705882352941
42,50,277.920619,0.08,0.09023941068139964
44,50,278.203685,0.06,0.06986765158510311
48,50,278.451741,0.02,0.021345407503234153
40,50,278.704798,0.1,0.09161676646706587
42,50,278.935854,0.08,0.08529234478601568
40,50,279.188909,0.1,0.12314939434724091
40,50,279.432965,0.1,0.0882744836775483
44,50,279.677664,0.06,0.06494325346784363
40,50,279.911721,0.1,0.11710221634138274
44,50,280.360129,0.06,0.05876526906569825
44,50,280.619188,0.06,0.0784818269540045
50,50,280.921258,0.0,0.0
40,50,281.225327,0.1,0.08823529411764706
46,50,281.578407,0.04,0.030499675535366644
44,50,281.838468,0.06,0.05935645110902843
44,50,282.140173,0.06,0.06861819326408561
46,50,282.411235,0.04,0.040011597564511454
44,50,282.712523,0.06,0.05697513812154696
38,50,282.973279,0.12,0.13715552739942985
42,50,283.263232,0.08,0.08213740458015267
42,50,283.571809,0.08,0.08136566687938736
42,50,283.871877,0.08,0.08078668683812405
32,50,284.137938,0.18,0.16476774758983348
48,50,284.444008,0.02,0.025426356589147287
44,50,284.765085,0.06,0.05948749237339841
42,50,285.094773,0.08,0.08307880268784362
42,50,285.385844,0.08,0.09117733844791974
42,50,285.675909,0.08,0.07908496732026143
44,50,285.951976,0.06,0.05135322692574601
46,50,286.282052,0.04,0.04483560278977084
42,50,286.797013,0.08,0.08730402705195205
46,50,287.116177,0.04,0.0376078914919852
48,50,287.399245,0.02,0.01088646967340591
50,50,287.749323,0.0,0.0
42,50,288.03739,0.08,0.060333333333333336
48,50,288.360464,0.02,0.011688311688311689
44,50,288.65253,0.06,0.06109979633401222
44,50,288.98445,0.06,0.0714749837556855
44,50,289.270311,0.06,0.08315098468271334
46,50,289.628394,0.04,0.04933774834437086
48,50,289.941466,0.02,0.021098459477561955
42,50,290.270286,0.08,0.08505315822388994
42,50,290.565352,0.08,0.0893719806763285
42,50,290.879424,0.08,0.0794425087108014
48,50,291.166493,0.02,0.009768009768009768
40,50,291.48257,0.1,0.11054958938723942
42,50,291.777637,0.08,0.06199807259877931
46,50,292.121456,0.04,0.05009511731135067
44,50,292.416523,0.06,0.04970669959864155
44,50,292.721099,0.06,0.08428093645484949
44,50,293.275228,0.06,0.06508135168961202
38,50,293.588299,0.12,0.11818757921419519
46,50,293.875363,0.04,0.049174690508940855
44,50,294.194437,0.06,0.06817447495961228
48,50,294.482503,0.02,0.023217789404839765
42,50,294.817579,0.08,0.07323658454269322
48,50,295.102649,0.02,0.02661207778915046
44,50,295.427722,0.06,0.07397622192866579
34,50,295.714788,0.16,0.16627477326167284
42,50,296.033862,0.08,0.08365633074935401
48,50,296.326433,0.02,0.015835076187630713
44,50,296.645507,0.06,0.05309734513274336
40,50,296.92557,0.1,0.11601513240857503
46,50,297.281656,0.04,0.039247486214725916
46,50,297.573332,0.04,0.05076778439360702
46,50,297.898406,0.04,0.04483738553836438
46,50,298.17847,0.04,0.051168667087807956
48,50,298.518557,0.02,0.030795847750865052
42,50,298.798622,0.08,0.07550392893747865
42,50,299.138703,0.08,0.08167202572347267
34,50,299.430541,0.16,0.14515629835964097
48,50,299.958168,0.02,0.02715751357875679
48,50,300.245234,0.02,0.020465994962216624
40,50,300.539301,0.1,0.10639569635385535
50,50,300.800361,0.0,0.0
44,50,301.084449,0.06,0.06994981179422835
44,50,301.356879,0.06,0.07992388201712655
48,50,301.679958,0.02,0.014506172839506172
44,50,301.973025,0.06,0.06829704742022069
40,50,302.285098,0.1,0.10909090909090909
48,50,302.56116,0.02,0.01610452749924035
42,50,302.867202,0.08,0.10040431266846361
44,50,303.147264,0.06,0.07224806201550388
46,50,303.454339,0.04,0.055089015787705746
48,50,303.735404,0.02,0.012377023167248492
46,50,304.012467,0.04,0.048323471400394474
50,50,304.292908,0.0,0.0
46,50,304.590976,0.04,0.03573687539531942
44,50,304.86704,0.06,0.0665440049064704
44,50,305.180056,0.06,0.07376798285889195
48,50,305.475121,0.02,0.013443324167430493
44,50,306.056254,0.06,0.053946967387991464
44,50,306.331317,0.06,0.08188585607940446
48,50,306.65039,0.02,0.023232984293193717
48,50,306.933455,0.02,0.02292817679558011
42,50,307.260529,0.08,0.05471026222078342
48,50,307.552596,0.02,0.017814009661835748
42,50,307.866669,0.08,0.10249210249210249
44,50,308.153734,0.06,0.05588822355289421
44,50,308.450802,0.06,0.04773869346733668
42,50,308.723864,0.08,0.07135610415962124
40,50,309.032935,0.1,0.10873146622734761
42,50,309.318,0.08,0.10521172638436482
42,50,309.60164,0.08,0.08054123711340207
46,50,309.860926,0.04,0.042532779021426284
42,50,310.138989,0.08,0.08107245451643792
46,50,310.388047,0.04,0.0547945205479452
48,50,310.668111,0.02,0.010538994278831678
48,50,310.943179,0.02,0.031675641431738996
42,50,311.275254,0.08,0.08336036328251703
44,50,311.573321,0.06,0.06090055069646906
46,50,311.882394,0.04,0.029363246453315738
46,50,312.428518,0.04,0.053146397130746655
46,50,312.745591,0.04,0.04787592717464599
40,50,313.050661,0.1,0.12314356435643564
44,50,313.357735,0.06,0.057803468208092484
42,50,313.605844,0.08,0.07588075880758807
46,50,313.881907,0.04,0.042593172564985904
44,50,314.143968,0.06,0.09073233959818536
44,50,314.437038,0.06,0.0764373546028581
44,50,314.710606,0.06,0.07140723035554228
46,50,315.046681,0.04,0.03760734379626888
40,50,315.352753,0.1,0.13776808433296983
42,50,315.680827,0.08,0.07268170426065163
46,50,315.999901,0.04,0.029881656804733727
50,50,316.338979,0.0,0.0
46,50,316.691928,0.04,0.018345771144278607
46,50,317.027003,0.04,0.050352467270896276
46,50,317.340075,0.04,0.03317393903167962
50,50,317.684154,0.0,0.0
48,50,317.98222,0.02,0.008911521323997454
46,50,318.312978,0.04,0.027952480782669462
40,50,318.782084,0.1,0.08888888888888889
38,50,319.091155,0.12,0.10976408912188729
48,50,319.406229,0.02,0.02689486552567237
42,50,319.77431,0.08,0.09296235679214403
46,50,320.037373,0.04,0.024739583333333332
48,50,320.323439,0.02,0.026483405967147166
48,50,320.603504,0.02,0.031932773109243695
44,50,320.874565,0.06,0.07954911433172303
44,50,321.109618,0.06,0.05878769418215047
50,50,321.377025,0.0,0.0
50,50,321.624598,0.0,0.0
46,50,321.879656,0.04,0.04514533085961658
46,50,322.11471,0.04,0.036805988771054274
46,50,322.37977,0.04,0.03473428273706148
50,50,322.634829,0.0,0.0
48,50,322.925025,0.02,0.024012158054711245
46,50,323.268104,0.04,0.024096385542168676
46,50,323.571174,0.04,0.04832451499118166
40,50,323.843235,0.1,0.0825386386057218
48,50,324.155308,0.02,0.029012345679012345
48,50,324.43137,0.02,0.015247776365946633
42,50,324.965001,0.08,0.08703703703703704
48,50,325.238063,0.02,0.017023959646910468
44,50,325.544133,0.06,0.06154864328259431
42,50,325.823203,0.08,0.08093525179856115
38,50,326.114268,0.12,0.1426385062748699
46,50,326.35397,0.04,0.05241379310344828
44,50,326.593026,0.06,0.06046960437439691
46,50,326.843086,0.04,0.03770028275212064
46,50,327.094143,0.04,0.03853100541842264
50,50,327.327201,0.0,0.0
44,50,327.600268,0.06,0.06098339719029374
42,50,327.875332,0.08,0.09170305676855896
40,50,328.190403,0.1,0.09942055504727051
46,50,328.458018,0.04,0.03534704370179949
50,50,328.764604,0.0,0.0
44,50,329.036664,0.06,0.06848086124401914
46,50,329.294723,0.04,0.037013401403956606
46,50,329.520777,0.04,0.02849740932642487
44,50,329.818847,0.06,0.06672418751797526
42,50,330.079907,0.08,0.06754633993088281
44,50,330.600032,0.06,0.0621414913957935
46,50,330.902108,0.04,0.05188527231711247
38,50,331.232183,0.12,0.14126984126984127
38,50,331.504245,0.12,0.1220159151193634
40,50,331.765809,0.1,0.08547008547008547
40,50,332.014866,0.1,0.07636738906088751
46,50,332.284927,0.04,0.03385579937304075
46,50,332.538985,0.04,0.04392943618125216
48,50,332.791043,0.02,0.02199223803363519
44,50,333.036099,0.06,0.06528980679546968
44,50,333.331167,0.06,0.055286800276434005
46,50,333.619233,0.04,0.03543430542489809
42,50,333.910299,0.08,0.07802547770700637
42,50,334.154348,0.08,0.08970099667774087
46,50,334.411573,0.04,0.059628840888348036
